Pond,OffspringID,Offspring GAV,Log10 GAV ,GAV present,Candidate mother ID,Mother GAV ,Mother Log10 GAV ,GAV present,Candidate father ID,Father GAV ,Log10 GAV ,Family,Pond,Family,,Family #,Family,Offspring count
156,G1T1701_156_007_C11_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_C3_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_C4_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,156,15,,,,
156,G1T1701_156_007_C5_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_007_C7_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_007_C8_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,156,6,,,,
156,G1T1701_156_007_C9_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_D10_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_D11_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,156,11,,,,
156,G1T1701_156_007_D2_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_D5_G,,,0,G1T1701_BR_090_M,1084193.42,6.04,1,G1T1701_BR_022_P,2456.68,3.39,G1T1701_BR_090_M__G1T1701_BR_022_P,156,27,,,,
156,G1T1701_156_007_D8_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_007_D9_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,156,6,,,,
156,G1T1701_156_007_E10_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_E11_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_E12_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_E2_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_E3_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_007_E4_G,,,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,156,17,,,,
156,G1T1701_156_007_E5_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_031_P,6597.84,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,156,19,,,,
156,G1T1701_156_007_E7_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_E8_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_007_E9_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_033_P,5564.83,3.75,G1T1701_BR_064_P__G1T1701_BR_033_P,156,20,,,,
156,G1T1701_156_007_F1_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_F11_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,156,15,,,,
156,G1T1701_156_007_F12_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_007_F2_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,156,10,,,,
156,G1T1701_156_007_F3_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,156,10,,,,
156,G1T1701_156_007_F5_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_007_F6_G,,,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,156,25,,,,
156,G1T1701_156_007_F7_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_007_F8_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_007_G1_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_007_G10_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_007_G11_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_007_G5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_G7_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,156,14,,,,
156,G1T1701_156_007_G8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_G9_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_007_H1_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_007_H10_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_007_H11_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_007_H2_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_007_H3_G,,,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,156,25,,,,
156,G1T1701_156_007_H4_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,156,6,,,,
156,G1T1701_156_007_H5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_007_H6_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_007_H7_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_007_H8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_A10_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_A12_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_008_A2_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_008_A4_G,,,0,G1T1701_BR_461_P,19751.57,4.3,1,G1T1701_BR_041_P,1,0,G1T1701_BR_461_P__G1T1701_BR_041_P,156,25,,,,
156,G1T1701_156_008_A5_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_008_A7_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_008_B10_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,156,6,,,,
156,G1T1701_156_008_B12_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_014_P,3905.94,3.59,G1T1701_BR_103_MP__G1T1701_BR_014_P,156,22,,,,
156,G1T1701_156_008_B3_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_008_B4_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_031_P,6597.84,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,156,19,,,,
156,G1T1701_156_008_B5_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_008_B6_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_006_P,2980.15,3.47,G1T1701_BR_053_GP__G1T1701_BR_006_P,156,6,,,,
156,G1T1701_156_008_B9_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_C12_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_C3_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_C4_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,156,14,,,,
156,G1T1701_156_008_C5_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_008_C6_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_C8_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_008_D11_G,,,0,G1T1701_BR_401_MP,1578548.68,6.2,1,G1T1701_BR_025_P,5922.84,3.77,G1T1701_BR_401_MP__G1T1701_BR_025_P,149,12,,,,
156,G1T1701_156_008_D3_G,,,0,G1T1701_BR_068_P,4087454.47,6.61,1,G1T1701_BR_017_P,1,0,G1T1701_BR_068_P__G1T1701_BR_017_P,156,17,,,,
156,G1T1701_156_008_D4_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,156,15,,,,
156,G1T1701_156_008_D6_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_D8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_D9_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,156,14,,,,
156,G1T1701_156_008_E3_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_E4_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_E5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_E6_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_008_E7_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_031_P,6597.84,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,156,19,,,,
156,G1T1701_156_008_E9_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_F11_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_F3_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_008_F4_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_F5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_008_F6_G,,,0,G1T1701_BR_064_P,3191.93,3.5,1,G1T1701_BR_031_P,6597.84,3.82,G1T1701_BR_064_P__G1T1701_BR_031_P,156,19,,,,
156,G1T1701_156_008_F8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_F9_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_002_P,2251.82,3.35,G1T1701_BR_048_P__G1T1701_BR_002_P,156,10,,,,
156,G1T1701_156_008_G10_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_008_G11_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_G5_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_008_G7_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_008_G9_G,,,0,G1T1701_BR_049_GP,1,0,0,G1T1701_BR_003_P,2321.52,3.37,G1T1701_BR_049_GP__G1T1701_BR_003_P,156,9,,,,
156,G1T1701_156_008_H10_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_H11_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_H5_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_H6_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_008_H8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_A1_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_009_A10_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_A12_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_038_P,2628.88,3.42,G1T1701_BR_067_GP__G1T1701_BR_038_P,156,15,,,,
156,G1T1701_156_009_B10_G,,,0,G1T1701_BR_103_MP,416901.39,5.62,1,G1T1701_BR_012_P,6197.35,3.79,G1T1701_BR_103_MP__G1T1701_BR_012_P,156,21,,,,
156,G1T1701_156_009_B11_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_B2_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_B3_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_B5_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_B6_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_B7_G,,,0,G1T1701_BR_048_P,144512.59,5.16,1,G1T1701_BR_001_P,4426.3,3.65,G1T1701_BR_048_P__G1T1701_BR_001_P,156,7,,,,
156,G1T1701_156_009_B8_G,,,0,G1T1701_BR_134_MP,923130.2,5.97,1,G1T1701_BR_444_MP,208114.95,5.32,G1T1701_BR_134_MP__G1T1701_BR_444_MP,156,16,,,,
156,G1T1701_156_009_B9_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_C10_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_009_C11_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_C12_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_C2_G,,,0,G1T1701_BR_123_MP,1,0,0,G1T1701_BR_251_MP,2664921.81,6.43,G1T1701_BR_123_MP__G1T1701_BR_251_MP,156,26,,,,
156,G1T1701_156_009_C3_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_C5_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_C6_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_C7_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_C8_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_009_D1_G,,,0,G1T1701_BR_067_GP,210466.95,5.32,1,G1T1701_BR_037_P,1989.87,3.3,G1T1701_BR_067_GP__G1T1701_BR_037_P,156,8,,,,
156,G1T1701_156_009_D10_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,156,13,,,,
156,G1T1701_156_009_D11_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,156,13,,,,
156,G1T1701_156_009_D12_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_D2_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_D3_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_009_D7_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_D8_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
156,G1T1701_156_009_D9_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_E1_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_024_P,9561.77,3.98,G1T1701_BR_182_MP__G1T1701_BR_024_P,156,14,,,,
156,G1T1701_156_009_E10_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,156,13,,,,
156,G1T1701_156_009_E11_G,,,0,G1T1701_BR_119_MP,1,0,0,G1T1701_BR_324_MP,46124.04,4.66,G1T1701_BR_119_MP__G1T1701_BR_324_MP,156,13,,,,
156,G1T1701_156_009_E12_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_E2_G,,,0,G1T1701_BR_139_MP,234254722.7,8.37,1,G1T1701_BR_042_P,11859.57,4.07,G1T1701_BR_139_MP__G1T1701_BR_042_P,156,5,,,,
156,G1T1701_156_009_E3_G,,,0,G1T1701_BR_166_MP,1,0,0,G1T1701_BR_263_MP,NA,NA,G1T1701_BR_166_MP__G1T1701_BR_263_MP,156,3,,,,
156,G1T1701_156_009_E5_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,156,11,,,,
156,G1T1701_156_009_E6_G,,,0,G1T1701_BR_053_GP,60211.17,4.78,1,G1T1701_BR_005_P,1,0,G1T1701_BR_053_GP__G1T1701_BR_005_P,156,11,,,,
156,G1T1701_156_009_E7_G,,,0,G1T1701_BR_182_MP,18034.23,4.26,1,G1T1701_BR_023_P,3026.08,3.48,G1T1701_BR_182_MP__G1T1701_BR_023_P,156,2,,,,
156,G1T1701_156_009_E8_G,,,0,G1T1701_BR_131_M,1,0,0,G1T1701_BR_262_MP,1072974.5,6.03,G1T1701_BR_131_M__G1T1701_BR_262_MP,156,1,,,,
156,G1T1701_156_009_E9_G,,,0,G1T1701_BR_360_MP,1,0,0,G1T1701_BR_318_MP,170976.47,5.23,G1T1701_BR_360_MP__G1T1701_BR_318_MP,156,4,,,,
